112  43.64355415  001.35903995  43.64388259  001.35885331
112  43.64404624  001.35802313  43.64401260  001.35740444
111  43.64404624  001.35802313
111  43.64432422  001.35770850
112  43.64432422  001.35770850  43.64435768  001.35767314
112  43.64446841  001.35768930  43.64451585  001.35770099
113  43.64446841  001.35768930
110 2 0.25 355.0000 Apron
111  43.64599348  001.35771384
111  43.64601203  001.35799630
111  43.64641932  001.35792126
111  43.64640289  001.35764485
111  43.64661519  001.35761679
111  43.64659718  001.35726048
111  43.64627684  001.35700988
111  43.64625682  001.35673817
111  43.64600089  001.35677289
111  43.64601935  001.35704135
111  43.64574793  001.35737515
113  43.64576589  001.35774302
110 1 0.25 142.9500 Apron
111  43.61813714  001.38531987
112  43.61786315  001.38588933  43.61782281  001.38597127
111  43.61769708  001.38637085
111  43.61771804  001.38710970
111  43.61762092  001.38740839
111  43.61799456  001.38764247
111  43.61812317  001.38735167
111  43.61803570  001.38728533
111  43.61823282  001.38672494
112  43.61784707  001.38647623  43.61779545  001.38643684
112  43.61782217  001.38631351  43.61784376  001.38623819
112  43.61790275  001.38607707  43.61793172  001.38599389
112  43.61803632  001.38580951  43.61808868  001.38570291
112  43.61817019  001.38565253  43.61823107  001.38570872
113  43.61817019  001.38565253
110 1 0.25 142.9500 Apron
112  43.64041020  001.35996043  43.64052538  001.35986535
112  43.64076920  001.35945200  43.64082006  001.35934454
112  43.64084724  001.35890947  43.64074782  001.35873076
112  43.64041727  001.35885273  43.64033352  001.35889406
112  43.64004417  001.35914407  43.63998136  001.35921846
112  43.63976502  001.35956074  43.63966631  001.35975500
111  43.63976502  001.35956074
112  43.63976502  001.35956074  43.63965136  001.35976326
112  43.63971716  001.36009429  43.63976462  001.36016565
114  43.63999026  001.36019960  43.64009423  001.36017996
110 1 0.25 142.9500 Apron
112  43.62044331  001.38093685  43.62048019  001.38095930
111  43.62044331  001.38093685
112  43.62044331  001.38093685  43.62051706  001.38098176
112  43.62057527  001.38105419  43.62059679  001.38108219
112  43.62060424  001.38122378  43.62058285  001.38130259
112  43.62045933  001.38167499  43.62043853  001.38172343
112  43.62031850  001.38173136  43.62026313  001.38171525
112  43.62028297  001.38152619  43.62031195  001.38142612
111  43.62034947  001.38131669
111  43.61989498  001.38101803
111  43.61987731  001.38107640
111  43.61970356  001.38096471
111  43.61963594  001.38114224
111  43.61982491  001.38124508
112  43.61951057  001.38217696  43.61950247  001.38219636
111  43.61951057  001.38217696
112  43.61951057  001.38217696  43.61947469  001.38219702
112  43.61942612  001.38231170  43.61938738  001.38242862
111  43.61942612  001.38231170
112  43.61942612  001.38231170  43.61941612  001.38233483
111  43.61917521  001.38303232
111  43.61915412  001.38309319
111  43.61925773  001.38316056
111  43.61935025  001.38288427
111  43.61931187  001.38286536
111  43.61945820  001.38241320
112  43.61956506  001.38228258  43.61963522  001.38226137
111  43.61956506  001.38228258
111  43.61962836  001.38232232
111  43.61990960  001.38251150
111  43.61990771  001.38254382
111  43.61983361  001.38276740
111  43.62008387  001.38293141
111  43.62001413  001.38314814
111  43.62054899  001.38348799
111  43.62054801  001.38350374
111  43.62147634  001.38410004
111  43.62138807  001.38435851
111  43.62166244  001.38455719
111  43.62166617  001.38449442
111  43.62204717  001.38473675 20
112  43.62214661  001.38467295  43.62217862  001.38458088
111  43.62214661  001.38467295
112  43.62214661  001.38467295  43.62216923  001.38460945
111  43.62230543  001.38419894
111  43.62225284  001.38416277
111  43.62228981  001.38405810
111  43.62232219  001.38408172
111  43.62233417  001.38411356
111  43.62237859  001.38398609
111  43.62235006  001.38400464
111  43.62201068  001.38380115
111  43.62208486  001.38357369
111  43.62233947  001.38374191
111  43.62260913  001.38290606
111  43.62263132  001.38292605
111  43.62304457  001.38171352
111  43.62263774  001.38144230
111  43.62264217  001.38142843
112  43.62228089  001.38117674  43.62226846  001.38116704
112  43.62223887  001.38119283  43.62223131  001.38120477
111  43.62215668  001.38139912
112  43.62189034  001.38091191  43.62186969  001.38087309
111  43.62188130  001.38083476
111  43.62178604  001.38092745
111  43.62182106  001.38098783
111  43.62186335  001.38093844
112  43.62209479  001.38136119  43.62212219  001.38141110
111  43.62206672  001.38142661
112  43.62172934  001.38120719  43.62169969  001.38118711
111  43.62170575  001.38105273
111  43.62167957  001.38093320
112  43.62163365  001.38091628  43.62165382  001.38089617
111  43.62163365  001.38091628
112  43.62163365  001.38091628  43.62166438  001.38088558
111  43.62270641  001.37980243
111  43.62214571  001.37875957
112  43.62060416  001.38036854  43.62058273  001.38039097
112  43.62058436  001.38033682  43.62060424  001.38028043
112  43.62070015  001.38003981  43.62070705  001.38001850
112  43.62068351  001.37998947  43.62066890  001.37998050
112  43.62019720  001.37968859  43.62016081  001.37966236
112  43.61995790  001.37982610  43.61990569  001.37997033
112  43.61974149  001.38036518  43.61971460  001.38041544
111  43.61968658  001.38049563
111  43.61979783  001.38075338
112  43.61979783  001.38075338  43.61984213  001.38070094
112  43.62010861  001.38071692  43.62027288  001.38084018
111  43.62010861  001.38071692
112  43.62010861  001.38071692  43.62017625  001.38075790
113  43.62033683  001.38092882
111  43.62118356  001.38048143
112  43.62125845  001.38062832  43.62126853  001.38064529
112  43.62125901  001.38068013  43.62124986  001.38069077
112  43.62112915  001.38080368  43.62112170  001.38081179
112  43.62107622  001.38079598  43.62106155  001.38078716
112  43.62083344  001.38063335  43.62081397  001.38061664
112  43.62082121  001.38050952  43.62085889  001.38047084
113  43.62096623  001.38034392
111  43.62022468  001.38195919
112  43.62029908  001.38215374  43.62025784  001.38228799
111  43.62014916  001.38221603
111  43.62003506  001.38215390
113  43.62008052  001.38201976
111  43.62193294  001.38389983
111  43.62194997  001.38384921
111  43.62220719  001.38400702
112  43.62220978  001.38407829  43.62219024  001.38412363
111  43.62218572  001.38413630
111  43.62212884  001.38410547
113  43.62214368  001.38404053
110 2 0.00 0.0000 New Taxiway 3
111  43.63188758  001.37221072
111  43.63189884  001.37223328
111  43.63402841  001.37001997
113  43.63401844  001.37000071
110 1 0.00 0.0000 New Taxiway 5
111  43.63422199  001.36979224
111  43.63422495  001.36992158 20
111  43.63421142  001.36992579 20
111  43.63414640  001.36999981 20
111  43.63402841  001.37001997
111  43.63189884  001.37223328
111  43.63192337  001.37228333
111  43.63215217  001.37204514
111  43.63219124  001.37212049
111  43.63196670  001.37234441
111  43.63209967  001.37260266 20
111  43.63437162  001.37024167 20
112  43.63449491  001.37023784  43.63454829  001.37031467 20
111  43.63449553  001.37040027
111  43.63474863  001.37014240
112  43.63465075  001.37016171  43.63461209  001.37014861
111  43.63460039  001.37012493
112  43.63467626  001.37012605  43.63472364  001.37011803
111  43.63480986  001.37005137
111  43.63474320  001.37002769 20
112  43.63459077  001.37005315  43.63452662  001.37003027 20
111  43.63432990  001.36991020 20
111  43.63428495  001.36991197
113  43.63427345  001.36974160
110 2 0.00 0.0000 New Taxiway 4
111  43.63192337  001.37228333
111  43.63196670  001.37234441
111  43.63219124  001.37212049
113  43.63215217  001.37204514
110 2 0.00 52.0000 New Taxiway 2
111  43.62553690  001.35810256
111  43.62550158  001.35804588
111  43.62519597  001.35835785
111  43.62531836  001.35857913
111  43.62561804  001.35825997
111  43.62558955  001.35820488
111  43.62573655  001.35804746
113  43.62568185  001.35794986
110 2 0.00 52.0000 New Taxiway 1
111  43.62483228  001.35769668
111  43.62494823  001.35790821
111  43.62543205  001.35740546
113  43.62531301  001.35719028
110 2 0.00 52.0000 New Taxiway 3
111  43.62556797  001.35903314
111  43.62568785  001.35924868
111  43.62616611  001.35874797
113  43.62604417  001.35852673
110 2 0.00 0.0000 New Taxiway 5
111  43.62060215  001.35816306
111  43.62058709  001.35859423
111  43.62067123  001.35872410
111  43.62080911  001.35873166
111  43.62082894  001.35879667
111  43.62107369  001.35880182
111  43.62108334  001.35866247
111  43.62108226  001.35856494
111  43.62135453  001.35857622
111  43.62140796  001.35844516
111  43.62141301  001.35820031
111  43.62105607  001.35818222
111  43.62105709  001.35811848
111  43.62096871  001.35811526
111  43.62096814  001.35818125
113  43.62069139  001.35816683
110 2 0.00 354.0000 New Taxiway 5
111  43.65584593  001.34926807
111  43.65556776  001.34931107
111  43.65574730  001.35182729
111  43.65579285  001.35182023
111  43.65595563  001.35179376
113  43.65601111  001.35178951
110 2 0.00 354.0000 New Taxiway 4
111  43.65650648  001.34916849
111  43.65625798  001.34920123
111  43.65643456  001.35172732
111  43.65647159  001.35172482
111  43.65664708  001.35170598
113  43.65668534  001.35169827
110 2 0.00 25.0000 New Taxiway 2
112  43.61886352  001.38398452  43.61882613  001.38399815
111  43.61880236  001.38404655
111  43.61874995  001.38401278
111  43.61841271  001.38496056
112  43.61841271  001.38496056  43.61836055  001.38511216
112  43.61841741  001.38557464  43.61850075  001.38581054
112  43.61875936  001.38596498  43.61889236  001.38604397
112  43.61908213  001.38632213  43.61915257  001.38650133
111  43.61908213  001.38632213
112  43.61916170  001.38627592  43.61923010  001.38632005
111  43.61916170  001.38627592
112  43.61916170  001.38627592  43.61919590  001.38629798
112  43.61945041  001.38683536  43.61949771  001.38688453
111  43.61945041  001.38683536
111  43.61946976  001.38675520
111  43.61940274  001.38653946
111  43.61950085  001.38624156
111  43.61861008  001.38566941
111  43.61859918  001.38552246
111  43.61891279  001.38458551
111  43.61879710  001.38449960
111  43.61896791  001.38401970
113  43.61895577  001.38401297
110 2 0.00 25.0000 New Taxiway 1
111  43.61894660  001.38343436
111  43.61900245  001.38347144
112  43.61902151  001.38357227  43.61904259  001.38361704
111  43.61908219  001.38362602
111  43.61909190  001.38363261
111  43.61924116  001.38319619
111  43.61941893  001.38323211
111  43.61982232  001.38350090
111  43.61983171  001.38347624
111  43.61928548  001.38312285
111  43.61918187  001.38305548
111  43.61920296  001.38299461
113  43.61911068  001.38292950
110 2 0.00 33.0000 New Taxiway 3
111  43.54701638  001.37912039
111  43.54717163  001.37926380
111  43.54724775  001.37910956
113  43.54709694  001.37896319
110 2 0.00 55.0000 New Taxiway 10
111  43.62734741  001.35380496
112  43.62734741  001.35380496  43.62708722  001.35383494
111  43.62709749  001.35372019
111  43.62702997  001.35374433
111  43.62706380  001.35395946
111  43.62695570  001.35399253
112  43.62672635  001.35394550  43.62661024  001.35403519
111  43.62652588  001.35411896
111  43.62637046  001.35422629
111  43.62609060  001.35453820
111  43.62588281  001.35463102
111  43.62559680  001.35469953
111  43.62568049  001.35474653
111  43.62620015  001.35471492
112  43.62641943  001.35472107  43.62650965  001.35478320
111  43.62663871  001.35491768
112  43.62672795  001.35541226  43.62678039  001.35560703
111  43.62683665  001.35576568
111  43.62671254  001.35595211
111  43.62668438  001.35589862
111  43.62624852  001.35633725
111  43.62624060  001.35642622
111  43.62619141  001.35641631
111  43.62614650  001.35646596
111  43.62597713  001.35645335
111  43.62571165  001.35671862
111  43.62659295  001.35833596
111  43.62618152  001.35877066
111  43.62627962  001.35894553
112  43.62701744  001.35815963  43.62707379  001.35810288
111  43.62718665  001.35813997
111  43.62707636  001.35767869
111  43.62713956  001.35761365
111  43.62698982  001.35735415
111  43.62727061  001.35706438
111  43.62727032  001.35704047
112  43.62727032  001.35704047  43.62738603  001.35699188
111  43.62745360  001.35706204
111  43.62740785  001.35731166
111  43.62809059  001.35660757
112  43.62749204  001.35623361  43.62725359  001.35582189
111  43.62749204  001.35623361
112  43.62749204  001.35623361  43.62737281  001.35602775
111  43.62721613  001.35571176
111  43.62717147  001.35561026
112  43.62717147  001.35561026  43.62716067  001.35553695
112  43.62732139  001.35525714  43.62748432  001.35516062
111  43.62732139  001.35525714
111  43.62736374  001.35524035
111  43.62736296  001.35467458
111  43.62718846  001.35467903
112  43.62712515  001.35452395  43.62712530  001.35440748
111  43.62718242  001.35438001
113  43.62735668  001.35437458
112  43.62702445  001.35774628  43.62701746  001.35789144
111  43.62698205  001.35796100
111  43.62694097  001.35794523
111  43.62682738  001.35772624
113  43.62701072  001.35753610
110 2 0.00 0.0000 New Taxiway 5
111  43.62650350  001.35300149
111  43.62661881  001.35317685
111  43.62662076  001.35338087
111  43.62622601  001.35407617
112  43.62661782  001.35365161  43.62673229  001.35350640
112  43.62675159  001.35335269  43.62675230  001.35331347
111  43.62675159  001.35335269
111  43.62674547  001.35305640
112  43.62674547  001.35305640  43.62674619  001.35301379
113  43.62668562  001.35299463
110 1 0.00 130.0000 Aeroscopia Taxiway
112  43.66126422  001.35816177  43.66119004  001.35816177
111  43.66114454  001.35818789
112  43.66123903  001.35830979  43.66127396  001.35837775
112  43.66134611  001.35878433  43.66135092  001.35888720
111  43.66133981  001.35890187
111  43.66110990  001.35884527
111  43.66095871  001.35889316
111  43.66092092  001.35947218
111  43.66059651  001.35994672
111  43.66091147  001.36082178
111  43.66112249  001.36056928
111  43.66132407  001.36035160
111  43.66153824  001.36001202
111  43.66176816  001.35993366
111  43.66202327  001.36000767
111  43.66220595  001.35990754
111  43.66243587  001.35958973
111  43.66237603  001.35926757
111  43.66153579  001.35897148
112  43.66152820  001.35875943  43.66151477  001.35864816
113  43.66138542  001.35820305
110 2 0.00 0.0000 New Taxiway 3
111  43.62871079  001.35589659
111  43.62848194  001.35613714
111  43.62866597  001.35609349
111  43.62900309  001.35606343
111  43.62893961  001.35594048
113  43.62891224  001.35589225
130 Airport Boundary
111  43.65991773  001.34826982
111  43.65087850  001.34582351
111  43.64583479  001.34910421
111  43.65021512  001.34019633
111  43.64642038  001.33716936
111  43.64387461  001.33853349
111  43.64178300  001.34303410
111  43.63849701  001.34680795
111  43.63418118  001.34672325
111  43.63433318  001.34512229
111  43.63288811  001.34451936
111  43.62959227  001.34450768
111  43.62943347  001.34672068
111  43.62393593  001.34704296
111  43.62077921  001.35117216
111  43.61957936  001.35079277
111  43.61625771  001.35205184
111  43.61508067  001.35665081
111  43.61414189  001.35720189
111  43.61416134  001.35535832
111  43.61294877  001.35496414
111  43.61242234  001.35670483
111  43.60899838  001.35658651
111  43.60875676  001.36475251
111  43.60872639  001.36952690
111  43.61068970  001.37417358
111  43.61045666  001.37574930
111  43.61129622  001.37886934
111  43.61184143  001.37953585
111  43.61241304  001.38228113
111  43.61204566  001.38443661
111  43.61363828  001.38699809
111  43.62021428  001.38999943
111  43.62347597  001.38086216
111  43.62532716  001.38017704
111  43.62704147  001.38051280
111  43.63068836  001.37743795
111  43.63162420  001.37605906
111  43.63092945  001.37466872
111  43.63727148  001.36749178
111  43.63581936  001.36480962
111  43.63926293  001.36127844
111  43.64070547  001.36391523
111  43.63975667  001.36481834
111  43.64494767  001.36535572
111  43.65458134  001.36454580
111  43.65427097  001.35995068
111  43.66075038  001.35898744
113  43.66151468  001.35661729
120 Linear Feature 4
111  43.62005102  001.38172841 42
115  43.61980717  001.38195512
120 Linear Feature 3
111  43.62010685  001.38171116 42
115  43.61991147  001.38126359
120 Linear Feature 24
112  43.62939099  001.37562890  43.62941697  001.37565007 20
112  43.62941030  001.37573222  43.62939498  001.37576813 20
112  43.62933552  001.37575891  43.62930953  001.37573775 20
114  43.62931620  001.37565559  43.62933152  001.37561969 20
120 Linear Feature 23
111  43.62931620  001.37565559 20
111  43.62938109  001.37549853 20
112  43.62944623  001.37548827  43.62947460  001.37552916 20
111  43.62946523  001.37554673 20
115  43.62941030  001.37573222
120 Linear Feature 5
111  43.64741539  001.36017212 2
115  43.64696671  001.36023828
120 Linear Feature 4
111  43.61677484  001.35523501 20
111  43.61695136  001.35413472 20
111  43.61685004  001.35376501 20
111  43.61656899  001.35349565 20
111  43.61656326  001.35351150 20
111  43.61684048  001.35377558 20
111  43.61693800  001.35413648 20
113  43.61676082  001.35523066 20
120 Linear Feature 1
111  43.61750088  001.35389763 2
111  43.61694501  001.35395020 2
112  43.61670047  001.35415868  43.61657735  001.35437518 2
115  43.61656871  001.35449662
120 Linear Feature 8
111  43.64831257  001.35616160 13
115  43.64884761  001.35608386
120 Linear Feature 7
111  43.65278398  001.35585986 20
115  43.64833531  001.35645527
120 Linear Feature 6
111  43.64973740  001.35596226 20
115  43.65275143  001.35554242
120 Linear Feature 5
111  43.65411238  001.35556251 20
112  43.65351598  001.35564387  43.65347991  001.35564787 20
112  43.65340635  001.35573420  43.65333434  001.35574354 20
115  43.65326015  001.35574741
120 Linear Feature 4
111  43.65410592  001.35545993 20
112  43.65349460  001.35554166  43.65346748  001.35554366 20
112  43.65338861  001.35548445  43.65333881  001.35549312 20
115  43.65321923  001.35550832
120 Linear Feature 3
112  43.64988367  001.35610084  43.64987970  001.35599411 20
111  43.64979441  001.35599897 20
111  43.64840841  001.35619364 20
111  43.64842275  001.35638943 20
113  43.64980755  001.35621371 20
120 Linear Feature 2
112  43.65161163  001.35586414  43.65160720  001.35577409 20
111  43.65155278  001.35576849 20
111  43.65009308  001.35595865 20
112  43.65003887  001.35607622  43.65004396  001.35616198 20
111  43.65010559  001.35616959 20
113  43.65156062  001.35596557 20
120 Linear Feature 1
112  43.65322569  001.35564087  43.65322029  001.35553880 20
111  43.65315268  001.35554185 20
111  43.65182469  001.35571698 20
112  43.65174399  001.35583891  43.65174925  001.35593126 20
111  43.65184198  001.35592732 20
113  43.65315991  001.35575127 20
120 Linear Feature 8
111  43.64872105  001.35836583 52
115  43.64861255  001.35674819
120 Linear Feature 7
111  43.64895527  001.35833205 52
115  43.64883312  001.35671532
120 Linear Feature 1
111  43.65121990  001.35380098 52
115  43.65134587  001.35560387
120 Linear Feature 9
111  43.64873169  001.35311451 52
115  43.64954520  001.35199753
120 Linear Feature 8
111  43.64896102  001.35135442 52
115  43.65079404  001.34878190
120 Linear Feature 7
111  43.64945530  001.35188147 52
115  43.65126455  001.34934870
120 Linear Feature 6
111  43.64990772  001.35251074 52
111  43.65134272  001.35049831 52
115  43.65146117  001.35028955
120 Linear Feature 5
111  43.64799515  001.35846323 52
115  43.64790850  001.35710997
120 Linear Feature 1
111  43.65361664  001.35023344 52
115  43.65286053  001.35031813
120 Linear Feature 3
111  43.61894660  001.38343436 53
112  43.61896166  001.38361308  43.61898636  001.38366800 53
115  43.61906286  001.38369451
120 Linear Feature 2
111  43.61876654  001.38365892 51
115  43.61943816  001.38409023
120 Linear Feature 18
111  43.61310185  001.35988664
115  43.61328612  001.35989473
120 Linear Feature 11
111  43.61508631  001.35930223 74
111  43.61508565  001.35932611 74
111  43.61514948  001.35933162 74
113  43.61515081  001.35930682 74
120 Linear Feature 10
111  43.61671424  001.36046825 74
111  43.61673418  001.36046869 74
111  43.61673029  001.36057454 74
113  43.61670956  001.36057596 74
120 Linear Feature 8
111  43.61257917  001.36580584 74
115  43.61262758  001.36585234
120 Linear Feature 6
111  43.61856017  001.37250410 1
111  43.61858462  001.37250556 1
115  43.61858165  001.37254369
120 Linear Feature 5
111  43.61860911  001.37225307 1
111  43.61879710  001.37228618 1
115  43.61877125  001.37254097
120 Linear Feature 4
111  43.61899987  001.37217523 1
115  43.61898512  001.37232720
120 Linear Feature 3
111  43.61882479  001.37202779 1
115  43.61893041  001.37204131
120 Linear Feature 47
111  43.62338984  001.36191499 20
115  43.62339893  001.36160469
120 Linear Feature 46
111  43.62334505  001.36184235 20
115  43.62335738  001.36152218
120 Linear Feature 45
111  43.62330220  001.36176970 20
115  43.62331518  001.36142891
120 Linear Feature 44
111  43.62325738  001.36168051 20
115  43.62327102  001.36136393
120 Linear Feature 43
111  43.62321518  001.36160159 20
115  43.62322687  001.36127784
120 Linear Feature 42
111  43.62317234  001.36153163 20
115  43.62318662  001.36120340
120 Linear Feature 41
111  43.62312949  001.36143388 20
115  43.62314247  001.36110654
120 Linear Feature 40
111  43.62308794  001.36136303 20
115  43.62309963  001.36103390
120 Linear Feature 39
111  43.62304185  001.36127963 20
115  43.62305029  001.36098673
120 Linear Feature 38
111  43.62300160  001.36118995 20
115  43.62301004  001.36088772
120 Linear Feature 37
111  43.62290948  001.36104102 20
115  43.62292272  001.36072786
120 Linear Feature 36
111  43.62286741  001.36096784 20
115  43.62287832  001.36063854
120 Linear Feature 35
111  43.62282222  001.36088928 20
115  43.62283469  001.36056643
120 Linear Feature 34
111  43.62278016  001.36082256 20
115  43.62279340  001.36048464
120 Linear Feature 33
111  43.62273913  001.36073738 20
115  43.62275003  001.36041776
120 Linear Feature 32
111  43.62269550  001.36064806 20
115  43.62270641  001.36033812
120 Linear Feature 31
111  43.62265265  001.36057380 20
115  43.62266356  001.36024772
120 Linear Feature 30
111  43.62260825  001.36048233 20
115  43.62262149  001.36016486
120 Linear Feature 29
111  43.62256774  001.36040377 20
115  43.62256930  001.36010782
120 Linear Feature 28
111  43.62252489  001.36033166 20
115  43.62253112  001.36004756
120 Linear Feature 27
111  43.62248750  001.35994424 20
115  43.62248204  001.36023804
120 Linear Feature 26
111  43.62244309  001.35986138 51
115  43.62243374  001.36018100
120 Linear Feature 3
111  43.62238626  001.36049234 20
115  43.62251285  001.36044033
120 Linear Feature 2
111  43.62239729  001.36021075 20
111  43.62247195  001.36035603 20
111  43.62238561  001.36039100 20
111  43.62238496  001.36058740 20
115  43.62255635  001.36051656
120 Linear Feature 1
111  43.62139278  001.35969828 53
115  43.62126823  001.35965410
120 Linear Feature 22
111  43.62283049  001.36228760 20
115  43.62284706  001.36183794
120 Linear Feature 21
111  43.62287239  001.36236703 20
115  43.62288896  001.36192545
120 Linear Feature 20
111  43.62291625  001.36244511 20
115  43.62293184  001.36200488
120 Linear Feature 19
111  43.62295718  001.36251781 20
115  43.62297570  001.36206815
120 Linear Feature 18
111  43.62299909  001.36259724 20
115  43.62301858  001.36215162
120 Linear Feature 17
111  43.62304485  001.36268329 20
115  43.62306236  001.36226883
120 Linear Feature 16
111  43.62309167  001.36276552 20
115  43.62310337  001.36234414
120 Linear Feature 15
111  43.62313260  001.36281803 20
115  43.62315112  001.36239126
120 Linear Feature 14
111  43.62317938  001.36292573 20
115  43.62319497  001.36246800
120 Linear Feature 13
111  43.62322324  001.36299035 20
115  43.62323883  001.36255146
120 Linear Feature 12
111  43.62279271  001.36220137 20
115  43.62280082  001.36175441
120 Linear Feature 25
111  43.62331584  001.36233608 20
115  43.62341015  001.36229622
120 Linear Feature 24
111  43.62327040  001.36226002 20
115  43.62341539  001.36219799
120 Linear Feature 23
111  43.62322982  001.36218529 20
115  43.62341863  001.36209860
120 Linear Feature 22
111  43.62318384  001.36210308 20
115  43.62338293  001.36202013
120 Linear Feature 21
111  43.62314164  001.36202162 20
115  43.62334235  001.36193568
120 Linear Feature 20
111  43.62309566  001.36194689 20
115  43.62329528  001.36186169
120 Linear Feature 19
111  43.62305267  001.36186411 20
115  43.62325392  001.36178040
120 Linear Feature 18
111  43.62301372  001.36178489 20
115  43.62321118  001.36169894
120 Linear Feature 17
111  43.62296990  001.36170642 20
115  43.62316898  001.36162197
120 Linear Feature 16
111  43.62293419  001.36162346 20
115  43.62312084  001.36154499
120 Linear Feature 15
111  43.62287876  001.36155264 20
115  43.62308326  001.36146296
120 Linear Feature 14
111  43.62284035  001.36146744 20
115  43.62303186  001.36138897
120 Linear Feature 13
111  43.62279599  001.36138897 20
115  43.62298696  001.36130751
120 Linear Feature 12
111  43.62274838  001.36131245 20
111  43.62295093  001.36122815 20
115  43.62296586  001.36077436
120 Linear Feature 11
111  43.62271137  001.36122904 20
115  43.62290938  001.36114833
120 Linear Feature 10
111  43.62267047  001.36115282 20
115  43.62286653  001.36106851
120 Linear Feature 9
111  43.62262308  001.36107210 20
115  43.62281784  001.36099139
120 Linear Feature 8
111  43.62257958  001.36099498 20
115  43.62278149  001.36091247
120 Linear Feature 7
111  43.62253479  001.36091516 20
115  43.62273085  001.36083176
120 Linear Feature 6
111  43.62249714  001.36083355 20
115  43.62269385  001.36075194
120 Linear Feature 5
111  43.62244066  001.36075822 20
115  43.62264321  001.36067661
120 Linear Feature 4
111  43.62240105  001.36067930 20
115  43.62260166  001.36059590
120 Linear Feature 23
111  43.62233391  001.36145125 20
115  43.62236315  001.36053526
120 Linear Feature 11
111  43.62276152  001.36166152 20
115  43.62274593  001.36212059
120 Linear Feature 10
111  43.62270402  001.36202770 20
115  43.62272156  001.36160363
120 Linear Feature 9
111  43.62267673  001.36153631 20
115  43.62265724  001.36194288
120 Linear Feature 8
111  43.62261339  001.36187422 20
115  43.62262898  001.36145419
120 Linear Feature 7
111  43.62256661  001.36181768 20
115  43.62258317  001.36136938
120 Linear Feature 6
111  43.62252650  001.36171982 20
115  43.62254307  001.36128498
120 Linear Feature 5
111  43.62250019  001.36121901 20
115  43.62248070  001.36164443
120 Linear Feature 4
111  43.62244074  001.36156366 20
115  43.62245438  001.36112747
120 Linear Feature 3
111  43.62241248  001.36104804 20
115  43.62239786  001.36148557
120 Linear Feature 2
111  43.62236889  001.36097588 20
115  43.62235355  001.36140877
120 Linear Feature 1
111  43.62998985  001.35323115 51
115  43.63080293  001.35472973
120 Linear Feature 9
111  43.62716620  001.34780776 52
115  43.62658339  001.34729912
120 Linear Feature 2
111  43.62101191  001.35931768 51
115  43.62095413  001.36082017
120 Linear Feature 1
111  43.62089826  001.36263918 51
115  43.62093572  001.36116255
120 Linear Feature 9
111  43.61643778  001.36833168 20
115  43.61687863  001.36913689
120 Linear Feature 8
111  43.61688466  001.36803292 51
115  43.61636137  001.37000700
120 Linear Feature 6
111  43.61675758  001.36901979 53
111  43.61689671  001.36864441 53
112  43.61709886  001.36867971  43.61720757  001.36887786
111  43.61709886  001.36867971 53
111  43.61750483  001.36941961 53 102
115  43.61885723  001.37188208
120 Linear Feature 4
111  43.61579800  001.36789799 52
115  43.61612645  001.36665938
120 Linear Feature 3
111  43.61608762  001.36658677 52
115  43.61575160  001.36787304
120 Linear Feature 2
111  43.61605176  001.36654517 52
115  43.61571789  001.36785308
120 Linear Feature 1
111  43.63643732  001.34854002 20
115  43.63609920  001.34790638
120 Linear Feature 18
111  43.62037061  001.35356119 2
111  43.62037751  001.35338157 2
115  43.62063988  001.35241452
120 Linear Feature 16
111  43.61844935  001.35456202 2
115  43.61850237  001.35336440
120 Linear Feature 15
111  43.61914534  001.35461345 2
115  43.61918963  001.35341672
120 Linear Feature 14
111  43.61706129  001.35326867 2
111  43.61701538  001.35446421 2
111  43.62033106  001.35471164 2
115  43.62015547  001.35925889
120 Linear Feature 13
111  43.61750088  001.35389763 2
115  43.61746232  001.35503962
120 Linear Feature 10
111  43.62593052  001.37810899 20
111  43.62572621  001.37796566 20
115  43.62570893  001.37794179
120 Linear Feature 9
111  43.62489238  001.37807775 20
115  43.62539211  001.37755717
120 Linear Feature 8
111  43.62524375  001.37830098 20
115  43.62499442  001.37784185
120 Linear Feature 7
111  43.62539108  001.37814474 20
115  43.62513478  001.37769029
120 Linear Feature 6
111  43.62553526  001.37799841 20
115  43.62528417  001.37753061
120 Linear Feature 5
111  43.62561731  001.37779403 20
111  43.62553526  001.37799841 20
111  43.62509984  001.37844921 20
115  43.62484849  001.37799913
120 Linear Feature 21
111  43.62937271  001.37512590 20
112  43.62944056  001.37525108  43.62946750  001.37532253 20
112  43.62947637  001.37535910  43.62948657  001.37539398 20
111  43.62946518  001.37540191 20
112  43.62941778  001.37538788  43.62941012  001.37537767 20
111  43.62941029  001.37535017 20
114  43.62940567  001.37523875  43.62939802  001.37515370 20
120 Linear Feature 20
111  43.62931505  001.37510478 20
112  43.62936020  001.37537128  43.62933795  001.37548902 20
112  43.62926323  001.37555132  43.62923509  001.37559848
111  43.62926323  001.37555132
112  43.62926323  001.37555132  43.62925003  001.37557240 20
112  43.62923194  001.37567949  43.62923039  001.37573391 20
116  43.62916714  001.37582685  43.62912835  001.37586108
120 Linear Feature 1
111  43.62930411  001.37511313 20
112  43.62934929  001.37536638  43.62931109  001.37554581
111  43.62934929  001.37536638
112  43.62934929  001.37536638  43.62932705  001.37548412 20
112  43.62925009  001.37554160  43.62922195  001.37558876
111  43.62925009  001.37554160
